Date,Open,High,Low,Close,Adj Close,Volume,Change %
05/16/2011,1493.75,1504.90,1487.89,1489.70,1489.70,0,-0.32%
05/13/2011,1506.41,1516.93,1483.03,1494.55,1494.55,0,-0.55%
05/12/2011,1500.25,1508.30,1479.30,1502.85,1502.85,0,0.17%
05/11/2011,1513.25,1526.80,1496.15,1500.25,1500.25,0,-1.02%
05/10/2011,1513.03,1519.65,1506.17,1515.72,1515.72,0,0.18%
05/09/2011,1493.26,1514.31,1489.99,1513.05,1513.05,0,1.19%
05/06/2011,1474.65,1498.59,1471.05,1495.25,1495.25,0,1.47%
05/05/2011,1516.79,1523.69,1464.40,1473.65,1473.65,0,-2.79%
05/04/2011,1537.10,1543.46,1506.50,1515.95,1515.95,0,-1.36%
05/03/2011,1545.34,1551.80,1527.96,1536.83,1536.83,0,-0.53%
05/02/2011,1567.79,1576.29,1540.89,1545.00,1545.00,0,-1.32%
04/29/2011,1536.95,1571.30,1533.00,1565.60,1565.60,0,1.96%
04/28/2011,1527.51,1538.85,1524.25,1535.45,1535.45,0,0.56%
04/27/2011,1506.59,1530.40,1503.30,1526.90,1526.90,0,1.32%
04/26/2011,1505.94,1507.91,1493.00,1507.05,1507.05,0,-0.01%
04/25/2011,1511.45,1520.10,1503.70,1507.25,1507.25,0,-0.06%
04/22/2011,1507.35,1512.95,1502.15,1508.13,1508.13,0,0.25%
04/21/2011,1503.49,1510.75,1502.35,1504.35,1504.35,0,0.13%
04/20/2011,1497.30,1507.70,1495.16,1502.35,1502.35,0,0.48%
04/19/2011,1497.29,1501.31,1489.30,1495.10,1495.10,0,-0.03%
04/18/2011,1486.43,1497.64,1477.59,1495.51,1495.51,0,0.61%
04/15/2011,1476.79,1489.90,1473.20,1486.50,1486.50,0,0.79%
04/14/2011,1459.15,1477.30,1454.80,1474.90,1474.90,0,1.18%
04/13/2011,1452.49,1462.30,1450.96,1457.75,1457.75,0,0.29%
04/12/2011,1462.15,1467.50,1443.89,1453.60,1453.60,0,-0.67%
04/11/2011,1473.55,1476.61,1459.20,1463.40,1463.40,0,-0.79%
04/08/2011,1460.39,1476.85,1458.25,1475.10,1475.10,0,1.14%
04/07/2011,1460.70,1466.80,1454.09,1458.50,1458.50,0,0.07%
04/06/2011,1456.70,1462.41,1451.60,1457.50,1457.50,0,0.44%
04/05/2011,1437.05,1457.35,1430.10,1451.10,1451.10,0,0.99%
04/04/2011,1428.74,1438.94,1427.79,1436.94,1436.94,0,0.60%
04/01/2011,1432.59,1436.55,1413.05,1428.38,1428.38,0,-0.25%
03/31/2011,1424.85,1441.30,1422.25,1432.00,1432.00,0,0.57%
03/30/2011,1418.52,1430.50,1412.25,1423.88,1423.88,0,0.36%
03/29/2011,1422.20,1425.10,1412.85,1418.80,1418.80,0,-0.13%
03/28/2011,1427.85,1430.04,1411.95,1420.65,1420.65,0,-0.63%
03/25/2011,1432.80,1438.70,1422.79,1429.65,1429.65,0,-0.10%
03/24/2011,1439.29,1449.40,1425.20,1431.10,1431.10,0,-0.49%
03/23/2011,1429.49,1442.90,1427.61,1438.20,1438.20,0,0.68%
03/22/2011,1427.95,1428.74,1424.86,1428.55,1428.55,0,0.11%
03/21/2011,1426.46,1436.70,1425.19,1427.05,1427.05,0,0.53%
03/18/2011,1405.39,1425.70,1403.40,1419.55,1419.55,0,1.08%
03/17/2011,1401.99,1406.95,1388.25,1404.40,1404.40,0,0.22%
03/16/2011,1396.80,1408.35,1393.85,1401.30,1401.30,0,0.38%
03/15/2011,1429.49,1429.49,1382.90,1395.95,1395.95,0,-2.29%
03/14/2011,1422.09,1433.89,1419.79,1428.65,1428.65,0,0.79%
03/11/2011,1412.90,1424.55,1404.70,1417.40,1417.40,0,0.28%
03/10/2011,1429.45,1431.75,1403.12,1413.45,1413.45,0,-1.12%
03/09/2011,1428.59,1436.55,1423.31,1429.50,1429.50,0,0.04%
03/08/2011,1431.20,1437.16,1423.70,1428.89,1428.89,0,-0.30%
03/07/2011,1428.28,1445.03,1428.28,1433.17,1433.17,0,0.27%
03/04/2011,1416.09,1432.36,1413.41,1429.30,1429.30,0,0.91%
03/03/2011,1435.15,1436.55,1410.36,1416.40,1416.40,0,-1.29%
03/02/2011,1434.15,1440.50,1427.90,1434.95,1434.95,0,0.08%
03/01/2011,1410.94,1435.00,1409.35,1433.85,1433.85,0,1.57%
02/28/2011,1408.90,1416.60,1404.60,1411.65,1411.65,0,0.17%
02/25/2011,1402.06,1412.14,1399.54,1409.25,1409.25,0,0.64%
02/24/2011,1411.97,1418.42,1392.00,1400.25,1400.25,0,-0.72%
02/23/2011,1399.66,1416.80,1395.70,1410.45,1410.45,0,0.88%
02/22/2011,1406.56,1411.26,1393.14,1398.15,1398.15,0,-0.59%
02/21/2011,1388.45,1408.70,1388.45,1406.45,1406.45,0,1.38%
02/18/2011,1383.74,1392.15,1382.00,1387.30,1387.30,0,0.26%
02/17/2011,1374.53,1385.28,1374.43,1383.67,1383.67,0,0.62%
02/16/2011,1373.45,1382.29,1368.45,1375.11,1375.11,0,0.12%
02/15/2011,1362.02,1376.85,1360.85,1373.40,1373.40,0,0.81%
02/14/2011,1359.36,1367.15,1354.45,1362.31,1362.31,0,0.46%
02/11/2011,1363.51,1368.51,1353.99,1356.10,1356.10,0,-0.43%
02/10/2011,1363.41,1366.57,1350.78,1362.01,1362.01,0,-0.07%
02/09/2011,1364.14,1367.40,1358.36,1362.95,1362.95,0,-0.08%
02/08/2011,1350.65,1368.18,1348.45,1364.00,1364.00,0,1.10%
02/07/2011,1348.15,1353.40,1343.13,1349.10,1349.10,0,-0.01%
02/04/2011,1353.80,1358.43,1345.30,1349.25,1349.25,0,-0.29%
02/03/2011,1336.35,1356.15,1325.14,1353.20,1353.20,0,1.23%
02/02/2011,1340.89,1343.79,1326.80,1336.80,1336.80,0,-0.28%
02/01/2011,1332.15,1343.60,1325.65,1340.60,1340.60,0,0.63%
01/31/2011,1336.93,1346.18,1323.29,1332.19,1332.19,0,-0.24%
01/28/2011,1312.95,1347.21,1308.56,1335.35,1335.35,0,1.82%
01/27/2011,1346.74,1341.64,1309.09,1311.49,1311.49,0,-2.56%
01/26/2011,1333.11,1346.76,1325.06,1345.89,1345.89,0,0.91%
01/25/2011,1334.49,1338.75,1323.05,1333.75,1333.75,0,-0.07%
01/24/2011,1343.25,1353.40,1333.85,1334.70,1334.70,0,-0.58%
01/21/2011,1345.91,1350.70,1337.95,1342.51,1342.51,0,-0.25%
01/20/2011,1370.35,1371.55,1343.00,1345.85,1345.85,0,-1.78%
01/19/2011,1368.10,1379.16,1365.70,1370.20,1370.20,0,0.18%
01/18/2011,1361.45,1376.61,1360.01,1367.76,1367.76,0,0.37%
01/17/2011,1359.53,1366.22,1357.47,1362.78,1362.78,0,0.07%
01/14/2011,1373.35,1378.35,1355.49,1361.85,1361.85,0,-0.91%
01/13/2011,1388.16,1393.61,1370.17,1374.36,1374.36,0,-0.88%
01/12/2011,1381.00,1389.40,1376.65,1386.50,1386.50,0,0.29%
01/11/2011,1374.90,1386.96,1372.90,1382.45,1382.45,0,0.54%
01/10/2011,1369.30,1376.50,1365.64,1375.05,1375.05,0,0.40%
01/07/2011,1372.10,1379.74,1353.30,1369.60,1369.60,0,-0.13%
01/06/2011,1377.95,1380.20,1364.95,1371.40,1371.40,0,-0.44%
01/05/2011,1380.94,1385.73,1364.48,1377.48,1377.48,0,-0.23%
01/04/2011,1414.38,1417.59,1372.38,1380.60,1380.60,0,-2.38%
01/03/2011,1421.30,1424.07,1412.24,1414.30,1414.30,0,-0.50%
12/31/2010,1406.15,1423.15,1405.25,1421.45,1421.45,0,1.21%
12/30/2010,1411.35,1414.95,1402.55,1404.45,1404.45,0,-0.46%
12/29/2010,1405.96,1414.35,1400.75,1410.95,1410.95,0,0.32%
12/28/2010,1383.95,1407.15,1382.45,1406.39,1406.39,0,1.61%
12/27/2010,1384.75,1386.70,1372.75,1384.10,1384.10,0,-0.05%
12/24/2010,1380.55,1386.14,1378.82,1384.75,1384.75,0,0.32%
12/23/2010,1385.05,1388.96,1372.61,1380.35,1380.35,0,-0.34%
12/22/2010,1385.75,1391.20,1382.04,1385.00,1385.00,0,-0.05%
12/21/2010,1385.26,1392.39,1381.16,1385.74,1385.74,0,0.08%
12/20/2010,1376.80,1388.45,1376.24,1384.65,1384.65,0,0.67%
12/17/2010,1371.51,1379.36,1365.05,1375.41,1375.41,0,0.42%
12/16/2010,1380.80,1386.75,1361.75,1369.70,1369.70,0,-0.73%
12/15/2010,1396.05,1397.40,1377.39,1379.80,1379.80,0,-1.18%
12/14/2010,1393.40,1408.10,1392.05,1396.25,1396.25,0,0.18%
12/13/2010,1383.76,1399.44,1380.55,1393.76,1393.76,0,0.56%
12/10/2010,1387.80,1392.55,1372.30,1386.05,1386.05,0,-0.11%
12/09/2010,1382.05,1394.54,1379.68,1387.64,1387.64,0,0.40%
12/08/2010,1401.19,1404.42,1371.85,1382.10,1382.10,0,-1.41%
12/07/2010,1423.45,1431.45,1396.49,1401.89,1401.89,0,-1.52%
12/06/2010,1415.56,1427.51,1409.15,1423.55,1423.55,0,0.60%
12/03/2010,1385.36,1415.91,1383.55,1415.05,1415.05,0,2.20%
12/02/2010,1387.69,1398.60,1382.95,1384.65,1384.65,0,-0.18%
12/01/2010,1385.70,1397.11,1382.15,1387.10,1387.10,0,0.16%
11/30/2010,1368.40,1390.15,1363.04,1384.85,1384.85,0,1.20%
11/29/2010,1364.30,1371.13,1354.97,1368.37,1368.37,0,0.29%
11/26/2010,1374.49,1375.16,1350.64,1364.42,1364.42,0,-0.74%
11/25/2010,1373.55,1375.40,1368.25,1374.62,1374.62,0,-0.02%
11/24/2010,1377.00,1381.70,1369.60,1374.90,1374.90,0,-0.17%
11/23/2010,1366.40,1382.40,1356.35,1377.20,1377.20,0,0.79%
11/22/2010,1354.70,1368.11,1348.55,1366.35,1366.35,0,0.95%
11/19/2010,1350.49,1363.29,1341.90,1353.50,1353.50,0,-0.03%
11/18/2010,1336.00,1359.55,1335.59,1353.85,1353.85,0,1.24%
11/17/2010,1340.00,1345.20,1331.30,1337.25,1337.25,0,-0.27%
11/16/2010,1360.40,1364.85,1329.85,1340.85,1340.85,0,-1.37%
11/15/2010,1366.95,1377.16,1355.59,1359.49,1359.49,0,-0.69%
11/12/2010,1409.90,1410.61,1360.26,1368.95,1368.95,0,-2.87%
11/11/2010,1403.30,1418.25,1396.95,1409.35,1409.35,0,0.40%
11/10/2010,1392.70,1410.80,1384.25,1403.75,1403.75,0,0.92%
11/09/2010,1410.41,1425.36,1383.74,1390.95,1390.95,0,-1.31%
11/08/2010,1394.90,1410.70,1387.14,1409.45,1409.45,0,1.12%
11/05/2010,1392.69,1398.35,1374.15,1393.90,1393.90,0,0.08%
11/04/2010,1348.09,1393.66,1346.75,1392.75,1392.75,0,3.27%
11/03/2010,1357.96,1365.25,1324.64,1348.65,1348.65,0,-0.65%
11/02/2010,1351.25,1359.95,1350.70,1357.50,1357.50,0,0.43%
11/01/2010,1361.19,1366.49,1349.80,1351.75,1351.75,0,-0.57%
10/29/2010,1344.09,1359.95,1335.56,1359.55,1359.55,0,1.13%
10/28/2010,1325.59,1346.50,1323.55,1344.35,1344.35,0,1.44%
10/27/2010,1339.65,1344.00,1319.24,1325.30,1325.30,0,-1.09%
10/26/2010,1339.45,1343.90,1328.41,1339.90,1339.90,0,-0.04%
10/25/2010,1331.89,1350.20,1331.80,1340.45,1340.45,0,0.92%
10/22/2010,1326.05,1329.35,1316.09,1328.20,1328.20,0,0.20%
10/21/2010,1346.10,1350.05,1318.74,1325.50,1325.50,0,-1.55%
10/20/2010,1334.80,1348.20,1330.80,1346.35,1346.35,0,0.82%
10/19/2010,1369.40,1372.05,1329.30,1335.45,1335.45,0,-2.51%
10/18/2010,1371.00,1375.30,1353.05,1369.80,1369.80,0,0.05%
10/15/2010,1380.85,1386.25,1363.20,1369.15,1369.15,0,-0.88%
10/14/2010,1372.70,1388.10,1371.25,1381.30,1381.30,0,0.67%
10/13/2010,1350.65,1375.15,1349.40,1372.10,1372.10,0,1.59%
10/12/2010,1354.50,1356.30,1341.45,1350.60,1350.60,0,-0.25%
10/11/2010,1346.40,1356.15,1340.85,1353.95,1353.95,0,0.53%
10/08/2010,1332.90,1350.20,1325.35,1346.80,1346.80,0,0.98%
10/07/2010,1349.65,1365.60,1326.55,1333.70,1333.70,0,-1.16%
10/06/2010,1341.00,1350.80,1339.65,1349.40,1349.40,0,0.65%
10/05/2010,1314.00,1342.20,1312.25,1340.75,1340.75,0,1.94%
10/04/2010,1318.40,1321.00,1313.25,1315.25,1315.25,0,-0.27%
10/01/2010,1310.55,1322.30,1307.10,1318.80,1318.80,0,0.71%
09/30/2010,1310.35,1316.80,1296.90,1309.50,1309.50,0,-0.03%
09/29/2010,1309.00,1314.20,1306.15,1309.90,1309.90,0,0.06%
09/28/2010,1295.30,1311.10,1283.60,1309.10,1309.10,0,1.09%
09/27/2010,1298.50,1301.00,1293.50,1295.00,1295.00,0,-0.15%
09/24/2010,1292.90,1300.95,1292.30,1296.95,1296.95,0,0.34%
09/23/2010,1292.40,1297.35,1288.25,1292.55,1292.55,0,0.09%
09/22/2010,1286.60,1296.60,1285.80,1291.35,1291.35,0,0.34%
09/21/2010,1279.15,1292.70,1271.85,1286.95,1286.95,0,0.67%
09/20/2010,1277.40,1285.20,1275.50,1278.35,1278.35,0,0.27%
09/17/2010,1276.00,1284.25,1273.10,1274.90,1274.90,0,-0.05%
09/16/2010,1268.10,1278.70,1265.65,1275.55,1275.55,0,0.59%
09/15/2010,1268.10,1272.35,1263.45,1268.05,1268.05,0,-0.06%
09/14/2010,1245.00,1275.25,1244.50,1268.85,1268.85,0,1.88%
09/13/2010,1245.90,1249.70,1241.45,1245.45,1245.45,0,-0.08%
09/10/2010,1244.30,1251.65,1237.05,1246.45,1246.45,0,0.19%
09/09/2010,1253.45,1259.30,1242.70,1244.10,1244.10,0,-0.88%
09/08/2010,1254.55,1262.75,1253.50,1255.20,1255.20,0,-0.02%
09/07/2010,1248.55,1260.30,1244.50,1255.40,1255.40,0,0.43%
09/06/2010,1248.60,1251.45,1247.05,1250.05,1250.05,0,0.24%
09/03/2010,1252.40,1255.10,1237.00,1247.10,1247.10,0,-0.33%
09/02/2010,1244.30,1253.80,1243.50,1251.25,1251.25,0,0.55%
09/01/2010,1248.00,1255.15,1242.75,1244.35,1244.35,0,-0.26%
08/31/2010,1236.95,1251.90,1233.75,1247.65,1247.65,0,0.88%
08/30/2010,1237.00,1238.80,1233.80,1236.80,1236.80,0,-0.11%
08/27/2010,1236.94,1244.25,1233.75,1238.20,1238.20,0,0.17%
08/26/2010,1240.55,1246.00,1235.85,1236.05,1236.05,0,-0.33%
08/25/2010,1229.65,1242.35,1229.65,1240.10,1240.10,0,0.84%
08/24/2010,1225.70,1236.00,1210.60,1229.75,1229.75,0,0.35%
08/23/2010,1229.10,1233.85,1223.65,1225.40,1225.40,0,-0.22%
08/20/2010,1230.70,1233.05,1222.25,1228.05,1228.05,0,-0.33%
08/19/2010,1230.60,1239.15,1229.30,1232.10,1232.10,0,0.21%
08/18/2010,1225.30,1233.35,1218.40,1229.55,1229.55,0,0.38%
08/17/2010,1224.90,1230.45,1224.10,1224.90,1224.90,0,0.00%
08/16/2010,1214.55,1229.15,1214.55,1224.85,1224.85,0,0.77%
08/13/2010,1214.05,1219.35,1212.55,1215.55,1215.55,0,0.19%
08/12/2010,1198.40,1217.25,1197.85,1213.20,1213.20,0,1.29%
08/11/2010,1204.25,1209.75,1194.15,1197.75,1197.75,0,-0.51%
08/10/2010,1201.10,1208.05,1191.50,1203.85,1203.85,0,0.20%
08/09/2010,1204.85,1210.55,1199.90,1201.40,1201.40,0,-0.32%
08/06/2010,1194.70,1213.61,1193.10,1205.30,1205.30,0,0.85%
08/05/2010,1195.35,1200.55,1190.65,1195.10,1195.10,0,-0.05%
08/04/2010,1185.70,1203.35,1184.40,1195.75,1195.75,0,0.85%
08/03/2010,1181.65,1191.35,1179.75,1185.70,1185.70,0,0.33%
08/02/2010,1181.45,1191.40,1175.50,1181.85,1181.85,0,0.08%
07/30/2010,1167.35,1183.95,1166.00,1180.90,1180.90,0,1.20%
07/29/2010,1163.50,1169.80,1159.65,1166.93,1166.93,0,0.29%
07/28/2010,1162.50,1166.35,1157.40,1163.55,1163.55,0,0.11%
07/27/2010,1181.90,1187.75,1158.15,1162.30,1162.30,0,-1.71%
07/26/2010,1189.25,1195.30,1179.65,1182.50,1182.50,0,-0.56%
07/23/2010,1195.05,1203.95,1183.81,1189.10,1189.10,0,-0.49%
07/22/2010,1184.90,1200.60,1181.05,1194.95,1194.95,0,0.75%
07/21/2010,1191.40,1198.05,1183.35,1186.00,1186.00,0,-0.53%
07/20/2010,1184.65,1194.30,1175.85,1192.30,1192.30,0,0.73%
07/19/2010,1193.20,1195.10,1177.65,1183.70,1183.70,0,-0.83%
07/16/2010,1208.90,1211.00,1186.35,1193.65,1193.65,0,-1.23%
07/15/2010,1209.05,1217.95,1204.55,1208.55,1208.55,0,0.00%
07/14/2010,1211.75,1218.85,1203.16,1208.50,1208.50,0,-0.26%
07/13/2010,1195.30,1218.60,1195.30,1211.65,1211.65,0,1.24%
07/12/2010,1212.15,1214.00,1196.85,1196.85,1196.85,0,-1.25%
07/09/2010,1197.35,1213.85,1194.70,1212.00,1212.00,0,1.13%
07/08/2010,1203.00,1209.70,1189.35,1198.45,1198.45,0,-0.32%
07/07/2010,1191.95,1204.25,1185.55,1202.35,1202.35,0,0.68%
07/06/2010,1209.40,1215.25,1191.30,1194.25,1194.25,0,-1.22%
07/05/2010,1211.10,1215.35,1206.55,1208.95,1208.95,0,-0.22%
07/02/2010,1197.00,1223.35,1197.00,1211.60,1211.60,0,1.00%
07/01/2010,1242.65,1244.50,1197.30,1199.65,1199.65,0,-3.44%
06/30/2010,1239.40,1248.55,1235.45,1242.35,1242.35,0,0.11%
06/29/2010,1237.10,1245.30,1227.35,1240.95,1240.95,0,0.23%
06/28/2010,1253.75,1263.45,1236.42,1238.05,1238.05,0,-1.39%
06/25/2010,1243.45,1258.65,1241.35,1255.50,1255.50,0,0.88%
06/24/2010,1235.00,1248.35,1228.25,1244.55,1244.55,0,0.59%
06/23/2010,1238.75,1247.10,1225.30,1237.20,1237.20,0,-0.19%
06/22/2010,1231.65,1243.10,1231.65,1239.50,1239.50,0,0.60%
06/21/2010,1259.10,1265.40,1230.95,1232.15,1232.15,0,-2.00%
06/18/2010,1245.30,1262.90,1242.00,1257.35,1257.35,0,0.96%
06/17/2010,1230.50,1251.65,1229.90,1245.35,1245.35,0,1.12%
06/16/2010,1233.95,1238.65,1227.80,1231.60,1231.60,0,-0.23%
06/15/2010,1221.30,1237.35,1220.30,1234.45,1234.45,0,1.01%
06/14/2010,1226.45,1235.00,1217.05,1222.15,1222.15,0,-0.43%
06/11/2010,1216.75,1231.70,1216.75,1227.40,1227.40,0,0.79%
06/10/2010,1231.25,1234.25,1215.15,1217.80,1217.80,0,-1.18%
06/09/2010,1235.10,1242.50,1223.75,1232.35,1232.35,0,-0.27%
06/08/2010,1240.65,1252.20,1233.85,1235.63,1235.63,0,-0.36%
06/07/2010,1219.15,1245.35,1211.15,1240.05,1240.05,0,1.64%
06/04/2010,1206.58,1220.70,1197.65,1220.00,1220.00,0,0.99%
06/03/2010,1223.20,1224.95,1201.15,1208.05,1208.05,0,-1.29%
06/02/2010,1225.60,1227.95,1214.65,1223.85,1223.85,0,-0.12%
06/01/2010,1216.10,1231.20,1215.05,1225.30,1225.30,0,0.75%
05/31/2010,1212.05,1218.30,1210.20,1216.21,1216.21,0,0.12%
05/28/2010,1211.45,1216.15,1203.01,1214.81,1214.81,0,0.22%
05/27/2010,1212.15,1219.35,1206.60,1212.10,1212.10,0,0.10%
05/26/2010,1202.55,1217.21,1201.10,1210.90,1210.90,0,0.82%
05/25/2010,1191.40,1204.95,1185.90,1201.10,1201.10,0,0.76%
05/24/2010,1176.93,1197.00,1176.48,1192.05,1192.05,0,1.27%
05/21/2010,1182.30,1189.35,1168.50,1177.15,1177.15,0,-0.50%
05/20/2010,1192.65,1198.80,1175.35,1183.10,1183.10,0,-0.73%
05/19/2010,1223.90,1228.10,1187.62,1191.75,1191.75,0,-2.45%
05/18/2010,1222.30,1229.85,1207.35,1221.70,1221.70,0,-0.17%
05/17/2010,1231.50,1243.10,1219.45,1223.75,1223.75,0,-0.75%
05/14/2010,1232.45,1249.45,1219.55,1233.05,1233.05,0,0.06%
05/13/2010,1235.20,1243.35,1227.95,1232.33,1232.33,0,-0.41%
05/12/2010,1231.00,1249.15,1227.40,1237.35,1237.35,0,0.39%
05/11/2010,1200.70,1234.15,1200.70,1232.55,1232.55,0,2.51%
05/10/2010,1202.35,1206.00,1184.35,1202.40,1202.40,0,-0.49%
05/07/2010,1207.25,1213.85,1193.15,1208.30,1208.30,0,-0.04%
05/06/2010,1176.10,1211.35,1173.35,1208.75,1208.75,0,2.85%
05/05/2010,1171.75,1177.31,1158.20,1175.20,1175.20,0,0.30%
05/04/2010,1181.75,1192.40,1167.16,1171.65,1171.65,0,-0.91%
05/03/2010,1179.00,1187.91,1176.30,1182.40,1182.40,0,0.27%
04/30/2010,1168.70,1182.05,1161.88,1179.25,1179.25,0,1.04%
04/29/2010,1164.95,1171.75,1162.55,1167.10,1167.10,0,0.14%
04/28/2010,1168.03,1174.68,1160.65,1165.45,1165.45,0,-0.64%
04/27/2010,1153.78,1172.93,1146.55,1172.93,1172.93,0,1.56%
04/26/2010,1156.50,1160.23,1151.05,1154.88,1154.88,0,-0.22%
04/23/2010,1141.50,1158.00,1135.45,1157.40,1157.40,0,1.40%
04/22/2010,1145.75,1149.50,1132.15,1141.45,1141.45,0,-0.42%
04/21/2010,1140.20,1150.90,1138.25,1146.30,1146.30,0,0.51%
04/20/2010,1135.70,1146.30,1133.45,1140.50,1140.50,0,0.43%
04/19/2010,1134.65,1138.45,1124.15,1135.60,1135.60,0,-0.16%
04/16/2010,1158.80,1160.45,1130.65,1137.45,1137.45,0,-1.86%
04/15/2010,1155.30,1162.30,1150.85,1158.95,1158.95,0,0.35%
04/14/2010,1151.30,1162.60,1150.80,1154.90,1154.90,0,0.33%
04/13/2010,1155.55,1157.90,1145.75,1151.15,1151.15,0,-0.07%
04/12/2010,1165.69,1169.19,1152.00,1152.00,1152.00,0,-0.77%
04/09/2010,1150.95,1165.35,1149.70,1160.90,1160.90,0,0.85%
04/08/2010,1149.45,1154.65,1144.40,1151.15,1151.15,0,0.27%
04/07/2010,1134.15,1153.25,1132.80,1148.00,1148.00,0,1.22%
04/06/2010,1130.65,1138.90,1123.00,1134.20,1134.20,0,0.31%
04/05/2010,1125.10,1134.20,1119.20,1130.70,1130.70,0,0.91%
04/02/2010,1125.00,1125.00,1120.00,1120.50,1120.50,0,-0.53%
04/01/2010,1113.40,1128.75,1112.35,1126.50,1126.50,0,1.14%
03/31/2010,1103.70,1118.90,1102.45,1113.80,1113.80,0,0.92%
03/30/2010,1110.25,1114.15,1102.45,1103.60,1103.60,0,-0.50%
03/29/2010,1110.55,1115.45,1104.35,1109.20,1109.20,0,0.23%
03/26/2010,1089.55,1110.65,1088.85,1106.60,1106.60,0,1.40%
03/25/2010,1086.50,1095.95,1085.45,1091.35,1091.35,0,0.35%
03/24/2010,1101.75,1105.40,1085.35,1087.50,1087.50,0,-1.37%
03/23/2010,1102.45,1108.05,1094.80,1102.65,1102.65,0,0.03%
03/22/2010,1107.40,1108.85,1092.75,1102.30,1102.30,0,-0.47%
03/19/2010,1125.95,1127.50,1101.95,1107.55,1107.55,0,-1.63%
03/18/2010,1124.00,1129.55,1118.40,1125.95,1125.95,0,0.08%
03/17/2010,1126.10,1133.80,1118.85,1125.05,1125.05,0,-0.06%
03/16/2010,1109.45,1129.45,1109.05,1125.70,1125.70,0,1.50%
03/15/2010,1100.50,1109.80,1100.35,1109.10,1109.10,0,0.60%
03/12/2010,1109.65,1119.45,1098.65,1102.45,1102.45,0,-0.63%
03/11/2010,1108.35,1111.65,1100.44,1109.45,1109.45,0,0.11%
03/10/2010,1121.65,1128.15,1103.25,1108.20,1108.20,0,-1.06%
03/09/2010,1123.30,1124.70,1108.95,1120.10,1120.10,0,-0.20%
03/08/2010,1135.70,1137.80,1118.55,1122.40,1122.40,0,-0.85%
03/05/2010,1131.80,1140.70,1127.00,1132.05,1132.05,0,0.00%
03/04/2010,1139.80,1141.60,1126.10,1132.00,1132.00,0,-0.66%
03/03/2010,1134.85,1145.00,1132.40,1139.50,1139.50,0,0.43%
03/02/2010,1118.75,1137.75,1115.10,1134.65,1134.65,0,1.55%
03/01/2010,1116.55,1123.70,1112.05,1117.35,1117.35,0,0.08%
02/26/2010,1105.00,1119.20,1104.40,1116.50,1116.50,0,0.94%
02/25/2010,1097.60,1109.15,1088.60,1106.10,1106.10,0,0.88%
02/24/2010,1103.40,1108.35,1089.85,1096.40,1096.40,0,-0.51%
02/23/2010,1113.80,1121.20,1099.35,1102.05,1102.05,0,-1.05%
02/22/2010,1124.90,1131.05,1109.70,1113.70,1113.70,0,-0.46%
02/19/2010,1111.30,1126.95,1098.95,1118.85,1118.85,0,-0.45%
02/18/2010,1106.35,1124.05,1098.20,1123.90,1123.90,0,0.78%
02/17/2010,1119.25,1127.25,1111.70,1115.20,1115.20,0,-0.42%
02/16/2010,1099.60,1121.20,1097.85,1119.95,1119.95,0,1.72%
02/15/2010,1092.85,1102.65,1092.00,1101.00,1101.00,0,0.70%
02/12/2010,1096.70,1097.35,1078.55,1093.40,1093.40,0,-0.18%
02/11/2010,1072.00,1098.15,1071.35,1095.35,1095.35,0,2.10%
02/10/2010,1077.45,1082.50,1063.50,1072.85,1072.85,0,-0.41%
02/09/2010,1062.95,1083.45,1061.80,1077.30,1077.30,0,1.27%
02/08/2010,1067.40,1073.90,1061.90,1063.75,1063.75,0,-0.16%
02/05/2010,1063.15,1069.15,1044.25,1065.45,1065.45,0,0.19%
02/04/2010,1109.30,1111.10,1059.50,1063.45,1063.45,0,-4.16%
02/03/2010,1114.40,1124.85,1107.20,1109.65,1109.65,0,-0.50%
02/02/2010,1105.80,1118.35,1099.00,1115.20,1115.20,0,0.71%
02/01/2010,1080.10,1107.90,1076.80,1107.35,1107.35,0,2.39%
01/29/2010,1087.20,1090.60,1074.85,1081.55,1081.55,0,-0.44%
01/28/2010,1087.80,1096.35,1074.15,1086.30,1086.30,0,-0.05%
01/27/2010,1097.70,1102.70,1083.65,1086.85,1086.85,0,-1.02%
01/26/2010,1098.40,1103.55,1085.80,1098.05,1098.05,0,-0.02%
01/25/2010,1091.05,1104.20,1091.05,1098.25,1098.25,0,0.48%
01/22/2010,1094.65,1099.15,1082.30,1093.00,1093.00,0,-0.20%
01/21/2010,1111.65,1117.85,1088.70,1095.15,1095.15,0,-1.49%
01/20/2010,1138.50,1141.60,1107.40,1111.70,1111.70,0,-2.32%
01/19/2010,1132.05,1140.80,1129.00,1138.10,1138.10,0,0.45%
01/18/2010,1129.40,1137.55,1126.75,1133.00,1133.00,0,0.19%
01/15/2010,1143.10,1146.60,1127.50,1130.90,1130.90,0,-1.08%
01/14/2010,1137.95,1146.65,1131.15,1143.25,1143.25,0,0.39%
01/13/2010,1128.50,1138.85,1119.75,1138.80,1138.80,0,0.98%
01/12/2010,1151.55,1158.40,1125.35,1127.70,1127.70,0,-2.19%
01/11/2010,1137.20,1161.90,1137.20,1153.00,1153.00,0,1.44%
01/08/2010,1131.85,1139.80,1119.95,1136.60,1136.60,0,0.38%
01/07/2010,1138.20,1139.15,1128.60,1132.30,1132.30,0,-0.58%
01/06/2010,1118.40,1140.60,1116.00,1138.90,1138.90,0,1.77%
